Date,realized_vol,target_vol,rv_lag1,rv_lag5,rv_lag20,rv_change1,rv_change5,rv_mean5,rv_mean20,rv_mean60,ret_lag1,ret_lag5,abs_ret,abs_ret_mean5,abs_ret_mean20,vol_of_vol_20,vol_of_vol_60,drawdown_60,ma_ratio_20_60
2017-03-13,0.0687535414277731,0.0734996085520525,0.0692769079409098,0.0688226625179703,0.0623973528984732,-0.0005233665131366971,-6.912109019720225e-05,0.06984558209629319,0.062452638276891334,0.06731550179452889,0.003498072950936404,-0.0029821368691198558,0.0005046988323584856,0.0020239915956523193,0.003201641089607543,0.007392814813226266,0.008552470537334182,-0.00821564719547474,0.027802467542737963
2017-03-14,0.0693118691034297,0.0848545607025288,0.0687535414277731,0.0697774703474762,0.0641681998297477,0.0005583276756565975,-0.00046560124404650127,0.0697524618474839,0.06270982174057545,0.06715823327264385,0.0005046988323584856,-0.0029913540871371325,0.0038340201631807957,0.002192524810861052,0.003121956052581831,0.007543570060168513,0.008424480366147926,-0.012010888237237283,0.02778099212376195
2017-03-15,0.0738630149783967,0.0853692536102788,0.0693118691034297,0.0707086215572908,0.0622705250154613,0.004551145874967008,0.0031543934211059055,0.07038334053170509,0.06328944623872221,0.067089427943678,-0.0038340201631807957,-0.0018583178520872323,0.008616366254008412,0.0035441344912452875,0.0033534173838423165,0.007942838490413873,0.008351042010870054,-0.003461231603937742,0.027918837523707607
2017-03-16,0.0729716116563397,0.0853539721004491,0.0738630149783967,0.0707113692080161,0.0635430599587969,-0.000891403322057005,0.002260242448323596,0.0708353890213698,0.06376087382359936,0.06700078065790652,0.008616366254008412,0.0012675142557423413,0.0019689929208306367,0.0036844302242629466,0.0031915244873196523,0.008233180974794509,0.008257836518327585,-0.005421478894411136,0.027692442250071725
2017-03-17,0.0733059209328376,0.0851629210986544,0.0729716116563397,0.0692769079409098,0.0610325726923411,0.0003343092764978989,0.004029012991927802,0.07164119161975535,0.06437454123562418,0.0669403370841868,-0.0019689929208306367,0.003498072950936404,0.0017576308344482428,0.0033363418009653145,0.0032368179887970693,0.008473030445614158,0.008196956660144403,-0.007168045411170443,0.027486497773491658
2017-03-20,0.0734996085520525,0.0848692812392355,0.0733059209328376,0.0687535414277731,0.0606856621448646,0.00019368761921489952,0.004746067124279399,0.07259040504461123,0.06501523855598358,0.06692498156501393,-0.0017576308344482428,0.0005046988323584856,0.001097672020539342,0.003454936438601486,0.0032129489620869034,0.008661778768245636,0.008183557605580987,-0.00825725136400668,0.02722819222611239
2017-03-21,0.0848545607025288,0.0887463607618703,0.0734996085520525,0.0693118691034297,0.0600175699709511,0.0113549521504763,0.015542691599099101,0.07569894336443106,0.06625708809256245,0.06707114494006645,-0.001097672020539342,-0.0038340201631807957,0.012922605330407677,0.005272653472046862,0.003562192242613449,0.009633494266003063,0.008424694096013085,-0.02099069963069322,0.026187118168779167
2017-03-22,0.0853692536102788,0.0721393873103031,0.0848545607025288,0.0738630149783967,0.0588841932275674,0.0005146929077500112,0.011506238631882104,0.07800019109080747,0.06758134111169803,0.0672127961124113,-0.012922605330407677,0.008616366254008412,0.0023501438578481526,0.00401940899281481,0.0036352758155929975,0.010359644361406756,0.008660399344452615,-0.01868718119703283,0.025242499832245358
2017-03-23,0.0853539721004491,0.0701361625229945,0.0853692536102788,0.0729716116563397,0.0532975008375492,-1.5281509829712103e-05,0.012382360444109397,0.08047666317962936,0.06918416467484302,0.0673626074084493,0.0023501438578481526,-0.0019689929208306367,0.001067521664655402,0.003839114741579763,0.003654801219402559,0.010512097908688477,0.008895948352670578,-0.019734194936552152,0.024253328197889612
2017-03-24,0.0851629210986544,0.0704579800963157,0.0853539721004491,0.0733059209328376,0.0524725662089234,-0.00019105100179468704,0.011857000165816811,0.08284806321279271,0.07081868241932956,0.06756285273136098,-0.001067521664655402,-0.0017576308344482428,0.0007265722232414618,0.003632903019338407,0.003627736865190867,0.010316542706331741,0.009159701814992274,-0.020446170159873156,0.023217717740554145
