Date,realized_vol,rv_lag1,rv_lag5,rv_lag20,rv_change1,rv_change5,ret_lag1,ret_lag5,abs_ret,abs_ret_mean5,abs_ret_mean20,vol_of_vol_20,vol_of_vol_60,drawdown_60,ma_ratio_20_60,y,y_log
2015-12-09,0.1523940612987603,0.1504201213668057,0.1232088752894449,0.1174717544713553,0.0019739399319546,0.0291851860093153,-0.006742406370777,-0.0102572490254821,0.0078100567747929,0.0108092588634013,0.0073540774115136,0.0122017874710664,0.0550368117077985,-0.0268245882903788,0.020970476173435,0.1596466443386472,-1.8347923789044616
2015-12-10,0.1523568681366231,0.1523940612987603,0.1320668842853753,0.1168412194486185,-3.719316213718349e-05,0.0202899838512478,-0.0078100567747929,-0.0141018568441211,0.0025778210360636,0.0085044517017898,0.007285989888525,0.0124830251094041,0.0509240868128676,-0.0243126800082914,0.0199488545482959,0.158736207095289,-1.840511529423132
2015-12-11,0.159955014352579,0.1523568681366231,0.150726109630705,0.1193221727545987,0.0075981462159558,0.0092289047218739,0.0025778210360636,0.0193153026198427,0.0195713931738028,0.0085556698125818,0.0075616338858058,0.013310931585781,0.0462931609795114,-0.0432225899220677,0.018956161057092,0.1698645295109908,-1.7727540448431576
2015-12-14,0.1561081246031803,0.159955014352579,0.1522020667473311,0.1254856787174558,-0.0038468897493987,0.0039060578558491,-0.0195713931738028,-0.0060766717074729,0.0050396080782242,0.0083482570867321,0.0072490293165237,0.0138299094868271,0.0411743156431079,-0.0383886363724147,0.0184234615089877,0.1725607680694297,-1.7570058258829218
2015-12-15,0.1509690590488426,0.1561081246031803,0.1504201213668057,0.1367218604340352,-0.0051390655543376,0.0005489376820369,0.0050396080782242,-0.006742406370777,0.0104432077560021,0.0090884173637771,0.0070165659130958,0.0141671937814217,0.0364316771078396,-0.0282937091568133,0.0175652122628156,0.1766218840627063,-1.7337440796747081
2015-12-16,0.1596466443386472,0.1509690590488426,0.1523940612987603,0.1366382302005472,0.0086775852898045,0.0072525830398869,0.0104432077560021,-0.0078100567747929,0.0145259020169818,0.0104315864122149,0.0077063918188401,0.0149703207806656,0.0335358339240395,-0.0140757846977448,0.0170190446809475,0.1827762663044647,-1.699492462611932
2015-12-17,0.158736207095289,0.1596466443386472,0.1523568681366231,0.1441751277572988,-0.0009104372433582,0.0063793389586658,0.0145259020169818,0.0025778210360636,0.0153552457920564,0.0129870713634135,0.0076870876636875,0.0155743006271831,0.030526516174703,-0.0290992536375033,0.015137539043742,0.1828150988141112,-1.699280025921695
2015-12-18,0.1698645295109908,0.158736207095289,0.159955014352579,0.1328579780816278,0.0111283224157018,0.0099095151584117,-0.0153552457920564,-0.0195713931738028,0.0179755894601294,0.0126679106206788,0.0085427211685811,0.0168539315645022,0.0291728719201883,-0.0463958429269804,0.0126545250034753,0.1827913504578113,-1.6994099380519683
2015-12-21,0.1725607680694297,0.1698645295109908,0.1561081246031803,0.1279396045024707,0.0026962385584388,0.0164526434662493,-0.0179755894601294,0.0050396080782242,0.0082147931378884,0.0133029476326116,0.0087715854289498,0.0178685725447693,0.0285054673985105,-0.0385299178018463,0.0102540655867384,0.1866219737938209,-1.6786702386925885
2015-12-22,0.1766218840627063,0.1725607680694297,0.1509690590488426,0.1276302535679315,0.0040611159932766,0.0256528250138636,0.0082147931378884,0.0104432077560021,0.0090334831709153,0.0130210027155943,0.0091659074059089,0.0188566268461221,0.0272264236172217,-0.029805145785526,0.0078175968436331,0.1847036271030102,-1.6890027541624517
